SalesID, Manufacturer, Product, Application, StorageTime, Price
2030061945,M3,P3,A4,0.1,551.11
2030061945,M6,P3,A6,0.1,418.42
2030061945,M5,P2,A3,5.7362091985487185,321.92
446043599,M2,P2,A6,37.78065494969289,490.37
446043599,M6,P8,A5,33.90520575751458,414.29
446043599,M6,P1,A4,0.1,333.43
446043599,M7,P1,A3,3.473062423985591,215.77
1505739562,M8,P3,A5,19.58822682126117,551.9
1505739562,M5,P6,A5,0.1,455.01
1505739562,M8,P6,A2,0.1,119.44
1796264384,M6,P8,A4,0.1,484.41
1796264384,M6,P8,A2,17.24804225821476,230.84
1216460134,M1,P5,A7,0.1,561.83
1216460134,M6,P8,A2,0.4694207878635521,288.21
1216460134,M2,P5,A3,22.248901452635053,391.75
1912232994,M2,P8,A3,0.1,352.32
1912232994,M7,P3,A2,23.72238477758384,667.91
1912232994,M6,P8,A2,20.2048035129732,281.89
1912232994,M4,P8,A7,13.00703931120704,518.89
807440145,M4,P1,A7,54.31424332296515,645.52
1072130243,M5,P7,A7,2.3452642880890235,563.92
356046342,M6,P8,A2,15.208056558531432,222.63
356046342,M6,P8,A2,11.863693241844619,231.27
549147678,M5,P4,A5,8.491036009040764,513.18
549147678,M8,P6,A2,7.415458285237935,113.57
549147678,M4,P1,A6,34.49068999982457,523.26
961624123,M2,P7,A4,39.04455375036527,587.09
961624123,M1,P8,A7,0.1,606.07
961624123,M1,P5,A7,50.941975723226186,560.54
961624123,M6,P4,A7,44.88171217508274,644.53
961624123,M8,P1,A6,6.088006801395397,478.02
961624123,M3,P1,A8,0.1,679.11
961624123,M2,P2,A6,28.254999768785346,485.74
1895926705,M5,P3,A3,0.1,415.36
1895926705,M7,P4,A2,7.68181478574468,707.19
1895926705,M5,P7,A2,0.1,239.44
1895926705,M8,P6,A2,0.1,146.58
1895926705,M6,P1,A8,12.790152788940471,637.7
1527303640,M5,P2,A2,69.70214415695122,745.76
1527303640,M6,P8,A2,29.481441935870464,246.44
1679798560,M2,P4,A6,0.1,420.62
1679798560,M8,P2,A3,21.552805164897254,387.54
1679798560,M5,P7,A7,0.1,627.4
1679798560,M8,P2,A3,3.244322277568412,362.08
508124065,M7,P5,A6,13.039296334063534,625.03
508124065,M6,P8,A7,6.876153596801816,630.74
647567149,M4,P7,A7,4.858191331401891,630.02
647567149,M3,P3,A4,0.1,435.95
1412451592,M4,P5,A6,45.63466920168587,521.35
1412451592,M3,P8,A7,38.63295241097921,590.11
1412451592,M5,P3,A3,0.1,384.13
2086751670,M4,P2,A6,31.989174967126765,490.59
2086751670,M5,P3,A3,0.1,409.38
432918909,M5,P1,A4,4.333562028151894,399.98
432918909,M5,P7,A7,26.655263738282333,612.54
432918909,M6,P1,A6,10.263033009112977,519.79
159936104,M2,P7,A3,5.96224846371153,349.37
159936104,M2,P7,A4,8.819000756822444,583.91
159936104,M3,P4,A5,17.842197041325647,497.22
159936104,M8,P6,A2,9.14516027007928,131.12
159936104,M5,P3,A1,23.557225290967494,758.37
159936104,M8,P4,A7,4.3619134877587316,680.37
1722906991,M4,P1,A3,0.1,243.21
1722906991,M5,P1,A4,21.881555569968707,416.06
1722906991,M3,P4,A3,27.873034697140568,418.26
1495854389,M3,P4,A5,29.630097045702655,497.59
1495854389,M8,P6,A2,3.7198933642431093,118.62
1495854389,M4,P8,A4,7.616875405155938,489.55
1877879376,M3,P4,A3,30.100525033129404,383.87
1877879376,M5,P1,A4,10.255874186131548,382.74
1114497446,M6,P4,A3,0.1,364.95
1114497446,M5,P1,A4,30.757842772136115,373.18
1114497446,M1,P8,A4,16.343691216805592,500.93
2147321365,M4,P1,A3,0.1,231.99
2147321365,M5,P3,A3,2.5778607952660604,364.71
2147321365,M3,P7,A7,32.65913003544916,575.25
919043254,M2,P6,A7,36.48149955983617,600.88
919043254,M6,P1,A8,0.1,471.01
1479102424,M3,P8,A3,5.739903018860415,366.94
1479102424,M6,P1,A8,24.936224774657628,558.58
1479102424,M6,P4,A3,0.1,370.31
1479102424,M8,P3,A4,0.1,466.86
1041359412,M2,P5,A3,0.1,358.23
1041359412,M6,P4,A3,33.14983135663739,398.35
1041359412,M5,P1,A4,27.662308684413972,413.03
1041359412,M5,P3,A1,0.1,716.29
1741082383,M3,P4,A3,9.549028362725227,362.15
1741082383,M2,P5,A3,19.37125478004236,323.53
1741082383,M6,P8,A2,10.947654530734516,256.61
1741082383,M8,P4,A7,0.1,699.24
1741082383,M2,P5,A3,3.3714298695929754,368.16
1695503957,M8,P2,A4,33.44831227135907,409.08
1695503957,M6,P5,A5,0.1,551.78
1695503957,M4,P7,A6,21.177906308421676,568.33
1695503957,M7,P8,A3,0.1,415.66
431880079,M5,P7,A7,0.1,593.04
431880079,M5,P1,A3,19.677193168730962,306.87
431880079,M6,P4,A3,33.52822807008034,325.65
431880079,M2,P7,A4,20.501418920074762,554.88
431880079,M7,P1,A6,2.7558986483444188,491.96
192054932,M6,P1,A6,29.41681954600108,484.71
192054932,M7,P1,A3,13.756618342055837,259.56
192054932,M7,P3,A5,0.1,507.26
1526551338,M7,P6,A7,5.994176454558333,538.43
1526551338,M6,P1,A6,0.1,452.86
1526551338,M4,P1,A8,67.08942875437386,527.09
1526551338,M4,P8,A6,31.736025843047404,605.99
1526551338,M7,P1,A6,5.0793990259813615,586.06
1526551338,M5,P1,A4,0.6320257633205316,337.07
1526551338,M2,P3,A7,65.70851774125515,639.24
2069753324,M5,P1,A4,0.1,404.68
2069753324,M4,P1,A3,10.152692597827109,237.94
705777138,M5,P1,A4,8.298567156503301,386.91
705777138,M7,P4,A7,0.1,627.61
705777138,M4,P3,A4,26.444887681428312,498.69
705777138,M4,P2,A7,0.1,623.74
1823240865,M2,P8,A8,0.1,1023.57
541008263,M7,P1,A3,10.867485310172183,292.8
801803228,M7,P3,A3,11.813593917321347,373.79
801803228,M6,P1,A6,17.61755695168265,505.65
801803228,M5,P5,A4,37.74528281126109,498.52
801803228,M5,P1,A4,0.1,380.21
2106692189,M4,P8,A6,7.500168590414735,611.16
2106692189,M5,P1,A4,3.047066784021027,382.31
2106692189,M8,P3,A4,4.345553223196122,535.45
1467574413,M3,P4,A5,17.309970897289027,420.01
1467574413,M8,P6,A2,1.6004785209331598,114.26
1467574413,M5,P7,A7,5.9364951069574845,675.0
316992615,M6,P8,A4,21.494818191235442,412.02
316992615,M2,P8,A7,55.45584402217587,586.49
1227957107,M5,P4,A5,0.1,434.35
1227957107,M8,P6,A2,7.79618788396797,120.93
344293008,M3,P4,A5,0.1,559.57
344293008,M5,P1,A6,24.983348841179897,507.35
2046061167,M2,P5,A3,34.61115606574313,353.27
1690290791,M3,P4,A6,34.57538021012803,532.99
1690290791,M1,P6,A7,17.666741911545916,642.34
1690290791,M5,P1,A4,7.560503960996597,370.91
1846749564,M5,P1,A4,26.162925627422663,391.27
1846749564,M6,P8,A2,5.209457763778424,255.04
97605351,M4,P1,A3,27.835988033698627,207.64
97605351,M3,P4,A5,0.1,521.8
302784344,M8,P4,A6,30.734877683821743,522.03
302784344,M2,P7,A3,44.32384158610115,317.58
1245998104,M5,P3,A7,0.1,625.65
1245998104,M3,P1,A3,1.209432619389465,240.84
1245998104,M2,P5,A3,5.26351861044585,334.77
866641322,M3,P1,A3,11.429731015527956,265.47
866641322,M8,P6,A2,0.1,126.43
294740739,M7,P8,A2,21.335889667705935,270.78
294740739,M6,P3,A7,11.442535647412551,621.57
862992769,M5,P8,A2,2.2375460979558124,236.38
862992769,M5,P3,A7,0.1,556.97
862992769,M3,P1,A3,14.305083875823698,238.38
862992769,M5,P2,A2,40.6306810860965,760.64
862992769,M8,P4,A6,41.3402441140842,518.66
548518941,M2,P7,A3,7.974282363117167,370.94
548518941,M7,P1,A3,5.491642658412125,226.09
548518941,M3,P4,A3,7.213884748798447,395.03
548518941,M1,P7,A2,6.56001851989676,118.03
548518941,M4,P3,A5,0.1,479.71
548518941,M6,P8,A2,7.289860300376931,256.24
548518941,M7,P1,A6,10.335310389751426,462.92
185502234,M5,P4,A5,0.1,481.22
185502234,M4,P5,A5,22.946240319877745,500.58
1910112890,M8,P2,A4,5.687285254853677,374.2
517840127,M7,P7,A2,17.534409740086367,268.13
517840127,M5,P1,A4,37.86640363000572,367.56
517840127,M7,P1,A6,30.31581827683667,518.15
517840127,M5,P5,A3,9.506860039835313,396.17
1766722303,M5,P4,A5,39.30613288866338,556.42
1766722303,M1,P8,A5,0.1,487.27
1766722303,M7,P3,A5,31.82427197871425,501.92
1766722303,M4,P7,A2,35.6845246696963,283.39
1766722303,M5,P8,A2,0.1,214.61
1766722303,M3,P7,A3,0.8194393066743787,397.6
1389885992,M3,P4,A5,29.569593613782445,458.01
1389885992,M7,P8,A2,2.2249269102330147,271.65
1389885992,M1,P4,A2,0.1,739.07
1389885992,M2,P5,A5,0.1,468.33
1389885992,M6,P8,A2,6.844962212978535,258.63
2021048266,M3,P4,A5,3.7282323256443877,510.78
2021048266,M2,P7,A3,33.72575931294352,431.93
2021048266,M1,P4,A2,11.119911254487702,799.04
1496795176,M3,P4,A5,0.1,522.23
1496795176,M7,P8,A2,21.21553744815472,258.13
1496795176,M8,P1,A8,0.1,587.98
1496795176,M2,P7,A5,20.526656244981055,518.76
18943794,M8,P6,A2,3.47173807667653,128.59
18943794,M2,P4,A2,0.1,710.52
18943794,M5,P5,A4,15.795488255572662,500.99
18943794,M3,P1,A8,0.1,584.64
1706417771,M3,P4,A5,11.415886816040146,479.93
1706417771,M1,P2,A4,23.21814290547913,408.17
1706417771,M1,P2,A6,29.996058432872786,502.77
1706417771,M8,P2,A3,59.36090113375664,365.1
1706417771,M6,P8,A2,9.154481979555783,260.01
1631535108,M1,P2,A4,5.301676263557627,401.88
95315985,M6,P8,A2,18.00366799370073,271.09
95315985,M8,P6,A2,0.1,110.66
95315985,M5,P5,A4,10.23676824449586,537.8
95315985,M6,P8,A5,26.86439823068956,513.38
1868044051,M1,P5,A3,13.621631389595048,363.28
1868044051,M6,P8,A2,0.1,233.8
1868044051,M7,P4,A4,16.440722868608358,441.86
728938999,M6,P1,A6,0.1,476.92
728938999,M7,P8,A2,15.56388125831695,285.49
728938999,M3,P7,A3,0.1,403.89
181515777,M4,P4,A6,31.350657486709757,476.61
181515777,M1,P5,A3,12.519958279428213,337.99
181515777,M5,P3,A3,21.281157731053923,395.84
875413946,M6,P1,A6,0.1,454.18
1949922258,M2,P4,A5,0.1,483.63
1949922258,M1,P8,A7,0.1,631.13
1949922258,M8,P4,A4,0.1,475.31
442700155,M5,P3,A5,7.207290130586197,483.48
442700155,M1,P5,A3,0.1,333.56
442700155,M3,P1,A5,11.391327474800242,447.71
442700155,M2,P4,A2,0.1,744.46
1373533416,M4,P2,A8,49.191878239139044,610.8
1373533416,M2,P7,A3,9.445896398660995,413.38
1501527413,M3,P4,A6,0.1,514.52
578954577,M7,P6,A1,61.48826908428964,721.73
578954577,M8,P8,A5,18.02020851749391,521.39
578954577,M1,P5,A3,0.1,348.36
578954577,M8,P4,A7,20.837764702072242,671.86
1445716367,M7,P8,A2,0.7940674844635498,212.65
1445716367,M2,P5,A5,0.1,455.47
1445716367,M3,P2,A8,37.67579905841687,564.58
1606161217,M4,P4,A6,2.302130313584475,511.15
1606161217,M5,P8,A4,0.1,486.78
1606161217,M5,P2,A2,44.07767371709038,680.46
1069962875,M2,P7,A3,11.188090303790151,384.36
1069962875,M3,P1,A3,0.1,242.42
1069962875,M2,P5,A5,29.259360673612907,518.96
1069962875,M1,P3,A3,24.020421123057382,417.7
1069962875,M5,P2,A8,27.880808634080953,550.39
423573710,M6,P8,A2,23.29675471160582,279.85
423573710,M4,P5,A6,35.055701144492005,576.28
423573710,M2,P8,A7,8.032427908891059,623.83
162859039,M3,P6,A5,0.1,463.35
162859039,M5,P7,A4,0.1,438.81
2020207050,M2,P7,A3,13.620139361940266,342.55
2020207050,M1,P2,A6,27.39221076348353,399.69
411129912,M6,P1,A6,11.421893311246828,537.71
411129912,M2,P3,A1,52.07541414928933,830.47
411129912,M1,P2,A4,0.1,350.36
655808823,M3,P1,A3,23.85841719265616,235.58
655808823,M8,P3,A7,0.1,648.69
1098995625,M4,P5,A6,13.590014866127916,548.17
1098995625,M4,P5,A6,0.1,491.61
1098995625,M4,P1,A6,18.637745969597248,483.74
543660585,M2,P5,A5,0.1,471.44
543660585,M4,P5,A5,38.14417884193045,530.81
543660585,M2,P5,A5,0.1,481.87
543660585,M5,P1,A6,29.49248422243224,539.89
543660585,M6,P8,A2,0.1,232.96
543660585,M1,P3,A3,0.1,397.62
864110240,M8,P7,A3,25.323408869651402,345.54
864110240,M4,P4,A6,0.1,492.2
864110240,M8,P3,A5,13.514194290573455,494.06
864110240,M6,P8,A2,10.057545096950122,246.76
1492729772,M4,P6,A1,0.1,687.65
1492729772,M6,P3,A7,60.8503912079653,660.41
1492729772,M1,P3,A3,4.400527038293278,414.02
1049616427,M4,P7,A2,11.298317169225017,262.28
1049616427,M2,P4,A6,5.597350716721326,561.74
1049616427,M4,P4,A6,38.30224735924424,531.79
1049616427,M4,P5,A6,0.1,556.71
1786959933,M4,P5,A6,19.295925936350024,505.67
1786959933,M4,P7,A7,23.73816271948845,621.6
1284963646,M2,P7,A4,0.1,444.75
1284963646,M8,P4,A7,4.362589628916816,532.73
139590366,M6,P8,A4,25.998404293683812,489.57
84668948,M6,P8,A2,1.4318575262582238,210.78
84668948,M4,P5,A3,32.085853910142276,356.87
459936841,M4,P1,A8,1.6944489529513718,682.7
459936841,M8,P2,A4,0.1,379.28
459936841,M5,P2,A3,8.529121639880367,378.38
1838457153,M8,P2,A4,0.1,371.85
1838457153,M5,P5,A4,33.19349140004482,502.08
1838457153,M5,P3,A5,0.1,471.15
427748067,M2,P7,A4,8.05175493224677,519.48
427748067,M2,P5,A3,17.885451701140582,389.03
427748067,M3,P1,A3,6.328655844550045,245.7
1518339202,M4,P5,A6,0.1,458.71
1518339202,M5,P7,A7,8.430986396350407,544.45
1518339202,M4,P1,A8,0.1,674.03
1518339202,M4,P7,A7,4.324442615269361,666.77
1518339202,M5,P5,A4,0.1,467.07
1518339202,M3,P7,A7,0.1,705.19
155641261,M7,P6,A3,34.07679548120038,323.36
1187394546,M4,P6,A4,33.742946448252155,564.81
1187394546,M4,P1,A8,9.657541722315395,653.75
1187394546,M3,P2,A6,11.557259482719482,481.87
1547724569,M2,P4,A6,16.175752915147328,478.07
1547724569,M7,P3,A4,19.978763942788373,479.9
1547724569,M1,P2,A4,9.340868731594327,364.97
1547724569,M8,P6,A2,6.455331845838253,124.74
1581239848,M2,P7,A3,0.1,386.63
1581239848,M3,P4,A5,0.1,463.22
996827262,M4,P7,A2,25.705946910886677,269.63
996827262,M3,P7,A2,19.660352724806323,254.51
1302924590,M5,P7,A3,13.93811839205167,429.59
1302924590,M5,P7,A3,12.94564798854836,356.06
1302924590,M4,P7,A7,0.1,662.83
1302924590,M8,P8,A5,9.620915227003126,511.6
1302924590,M1,P6,A4,6.549343985409413,510.84
1302924590,M7,P1,A3,13.058376021453252,239.96
469112466,M7,P8,A2,5.202679508015124,235.27
469112466,M3,P4,A5,44.77631994940803,553.17
469112466,M4,P3,A3,0.1,338.71
469112466,M3,P1,A2,76.24738347268483,787.2
469112466,M4,P2,A5,0.1,499.46
1271201109,M6,P8,A2,12.960102561521404,268.56
1421784365,M4,P8,A7,15.832074320347632,639.86
1421784365,M7,P7,A3,24.76104531723972,331.75
273503845,M4,P2,A5,45.95895144285541,519.62
273503845,M8,P2,A6,0.1,536.87
273503845,M7,P8,A2,9.98624553076661,254.09
1681513603,M4,P2,A5,0.1,473.32
1681513603,M8,P2,A6,38.87859216934792,490.36
1681513603,M8,P3,A7,0.1,754.52
149407758,M6,P8,A2,6.657674682866027,252.85
149407758,M3,P2,A6,0.1,474.34
149407758,M2,P4,A1,27.467519501633934,758.28
149407758,M7,P8,A2,5.02884972311385,278.67
1192142824,M6,P8,A2,24.17193006681979,272.49
1192142824,M5,P7,A3,5.502563406141395,380.87
1192142824,M4,P1,A8,0.1,586.66
1582941698,M4,P2,A5,16.286493636785004,485.24
1582941698,M8,P2,A6,55.879069713434454,492.67
1582941698,M6,P8,A4,0.1,495.94
1582941698,M1,P6,A6,1.4360848846178664,656.13
2117944494,M5,P2,A6,23.555049579312517,431.56
2117944494,M3,P7,A3,18.54569648622254,371.03
2117944494,M6,P3,A7,7.718169894040749,641.93
2117944494,M6,P8,A2,5.915881507478388,243.48
2117944494,M5,P7,A3,4.133144217960247,377.46
583155245,M6,P8,A2,22.577100123751457,285.28
868446743,M7,P8,A3,3.075192254422582,325.57
2105372978,M5,P2,A2,0.1,835.2
2105372978,M4,P8,A1,0.1,753.23
909515534,M6,P8,A2,0.1,249.77
909515534,M5,P7,A7,13.914457187145437,627.01
909515534,M8,P6,A2,14.722573509109926,106.65
997842460,M7,P6,A4,9.401042708014087,497.88
1900549752,M7,P8,A3,2.1593461636207514,378.17
1900549752,M1,P8,A7,30.309721669221474,672.02
1900549752,M4,P2,A8,6.426146404084715,591.84
1900549752,M6,P8,A4,48.2842888636913,488.92
1543736217,M8,P8,A5,0.1,516.16
1543736217,M4,P7,A2,0.1,273.99
1543736217,M3,P7,A3,7.713597450546827,342.44
1498148369,M1,P8,A7,59.81881739754668,465.72
1498148369,M5,P2,A3,11.709824135683874,382.46
1498148369,M8,P2,A3,15.178039422847089,384.15
513016150,M3,P2,A6,26.207374939740987,506.85
513016150,M6,P7,A3,6.335805436532915,374.31
352203047,M3,P4,A3,8.138558967648782,366.36
352203047,M2,P2,A6,10.454741109731836,429.57
352203047,M8,P2,A3,34.594151253388254,432.85
174551038,M6,P4,A3,15.52516219062737,366.51
174551038,M2,P7,A3,8.797137823769368,375.81
174551038,M3,P5,A1,26.863239470548265,668.81
174551038,M4,P5,A6,10.367837483102988,438.33
174551038,M3,P2,A8,26.92314050756956,677.96
174551038,M6,P8,A5,27.31226817187416,417.23
62121501,M2,P2,A3,6.172447975959599,235.42
62121501,M4,P1,A8,42.63092318261137,618.86
62121501,M3,P7,A3,0.1,364.79
62121501,M3,P3,A1,0.1,670.99
62121501,M3,P8,A7,0.1,554.86
62121501,M4,P5,A2,33.483735458900725,907.19
62121501,M7,P4,A4,50.97531313359257,577.12
263686164,M7,P4,A2,0.1,642.16
263686164,M8,P2,A3,14.615247618022385,345.3
263686164,M8,P2,A5,14.934471920584695,537.17
263686164,M5,P2,A2,46.924095563793685,695.15
1169579028,M8,P7,A3,24.199044067680187,411.22
761315213,M4,P1,A3,11.775642957736718,263.09
761315213,M8,P3,A2,31.0645888743306,775.91
761315213,M5,P4,A4,34.507830043679135,555.28
1699953907,M8,P2,A4,18.694858581354282,391.1
1699953907,M8,P2,A6,52.71324760100612,477.81
1699953907,M3,P4,A5,30.400351857592938,511.83
225459023,M4,P7,A2,5.33047817260471,245.99
784345361,M5,P8,A4,27.447149022554928,576.11
784345361,M1,P5,A3,0.1,385.01
1258959576,M6,P8,A3,6.806013721186103,427.11
1258959576,M1,P8,A7,25.44988421954254,587.46
1258959576,M8,P7,A3,15.492073367551722,313.25
1299871786,M3,P7,A3,0.1,367.38
1299871786,M6,P5,A8,56.906613548584076,1355.06
700747059,M3,P4,A7,48.275908927847745,561.64
1668174289,M3,P2,A6,23.83063775073755,472.52
1668174289,M3,P5,A5,25.474757244735887,452.09
98860081,M3,P4,A5,37.21763559676075,542.66
2020365442,M1,P1,A3,0.1,234.84
2020365442,M6,P3,A5,0.1,534.14
2020365442,M6,P8,A2,31.329598675826936,262.52
2020365442,M3,P2,A6,0.1,451.65
2020365442,M8,P6,A5,36.00780310637547,489.38
420433807,M5,P8,A2,11.34343278892782,211.69
420433807,M7,P6,A2,5.351223854820323,137.06
420433807,M2,P8,A2,14.514906412888445,249.93
1439528851,M6,P8,A2,0.1,257.72
1439528851,M3,P2,A6,26.06734818104775,530.59
1439528851,M5,P1,A4,9.738476350746678,374.38
484305658,M5,P2,A3,2.9260608350043844,430.89
362424973,M8,P6,A2,0.1,130.84
362424973,M6,P8,A2,13.541441263586664,234.39
362424973,M6,P1,A6,36.750160371506226,547.83
362424973,M7,P6,A3,0.1,369.51
2090743783,M5,P8,A4,0.1,470.77
2090743783,M2,P7,A3,17.693276301613167,404.3
2090743783,M7,P1,A6,6.705425058880737,515.86
2090743783,M8,P2,A6,34.07024875135482,518.28
2090743783,M7,P3,A2,102.72993869240806,620.69
96060327,M8,P6,A2,3.2853111462578237,128.37
96060327,M7,P6,A7,19.69037922969135,671.31
96060327,M3,P4,A6,10.803284171251303,501.37
96060327,M3,P7,A3,28.425078220882966,420.37
1831216122,M7,P6,A3,0.1,404.69
1831216122,M3,P4,A5,0.1,448.28
1831216122,M5,P1,A3,1.95494875258875,235.14
1831216122,M5,P1,A4,26.330526129600727,375.26
1831216122,M8,P4,A4,24.73134393776295,558.73
1070391220,M5,P7,A7,67.22493198322745,672.89
1070391220,M8,P2,A3,40.60333051685147,385.72
1070391220,M8,P2,A4,47.300930237518905,319.5
1070391220,M5,P3,A5,0.1,418.91
859721682,M5,P5,A5,20.798050380504527,527.08
859721682,M7,P5,A4,9.555181362081555,454.14
859721682,M4,P3,A3,10.781729659081611,394.57
859721682,M7,P6,A2,9.68217567583285,119.81
859721682,M2,P8,A2,0.1,239.63
859721682,M6,P3,A6,56.8770075900305,506.24
859721682,M6,P7,A5,26.298059265141063,475.62
1162331322,M3,P1,A3,9.652194421675318,272.54
1162331322,M4,P8,A7,36.351187011916196,570.7
1453251971,M4,P7,A2,10.545069575053567,221.6
1453251971,M4,P4,A6,8.775701333772842,508.26
1453251971,M5,P1,A4,9.016133066657545,347.26
1390848173,M6,P1,A6,46.91549470712019,498.05
1390848173,M3,P4,A5,18.097151234158666,491.28
1390848173,M6,P8,A2,20.57903652876,229.06
1390848173,M3,P4,A5,36.75720969378126,504.39
1390848173,M8,P6,A2,1.5226319120067116,122.24
1390848173,M4,P4,A4,36.00189189437183,525.84
610002529,M2,P7,A3,52.17303492411299,385.85
2122977875,M4,P8,A6,75.56996712847011,574.36
2058464877,M3,P4,A3,4.00001867325933,394.39
2058464877,M2,P5,A3,10.419671410594535,359.21
2058464877,M4,P6,A5,47.91068025860599,495.37
1444164341,M3,P4,A5,15.266376787045218,507.23
1444164341,M2,P8,A7,0.1,595.01
191677066,M8,P6,A4,27.31814716145336,517.08
191677066,M4,P2,A8,0.1,673.57
1347690405,M6,P3,A7,77.2269213419118,646.77
1347690405,M6,P1,A6,66.28336022390246,538.61
1347690405,M1,P2,A4,0.1,382.59
1347690405,M3,P1,A7,0.1,694.31
2008534126,M2,P3,A7,12.333917311971677,521.17
2008534126,M2,P7,A4,30.901262963152536,418.73
2008534126,M2,P8,A5,11.915232243876146,562.71
1612241582,M2,P7,A4,31.59030745421331,576.76
1612241582,M4,P1,A8,0.1,574.44
1612241582,M6,P8,A2,7.140116055211221,276.34
1612241582,M5,P1,A4,18.141516000215454,360.1
1612241582,M5,P5,A4,0.1,508.08
1612241582,M5,P6,A3,11.986671619052782,346.17
28548354,M7,P8,A2,0.1,228.3
28548354,M4,P1,A5,0.1,476.24
28548354,M3,P4,A5,10.578279299234996,404.59
28548354,M6,P8,A4,14.552701059123667,464.32
290355070,M6,P1,A6,0.1,497.8
290355070,M1,P3,A2,5.128341175024497,639.43
290355070,M8,P5,A6,0.1,641.13
139299907,M2,P7,A3,20.057689535058355,395.11
2128588824,M6,P1,A6,20.611069855153037,477.22
2128588824,M2,P8,A5,18.434113877628903,521.11
2128588824,M2,P1,A8,12.0347624322063,604.34
2128588824,M3,P4,A3,1.3345995401222073,386.81
2095771029,M7,P5,A2,0.1,865.28
2095771029,M1,P4,A2,37.265024381551456,772.54
2095771029,M6,P8,A2,8.634009909509746,271.91
2095771029,M6,P1,A2,21.868783314907315,727.64
769383440,M6,P1,A6,2.4898192993423165,541.73
769383440,M5,P6,A6,19.915074078332108,582.88
364502728,M4,P7,A6,24.722364754616585,627.5
364502728,M7,P1,A3,4.343145060766538,283.75
42359301,M3,P2,A7,0.1,739.77
42359301,M3,P4,A3,11.994407527911575,383.71
42359301,M5,P1,A4,40.6827224619366,430.43
42359301,M7,P7,A4,18.647287736321452,538.7
361899823,M3,P2,A6,16.290577480411688,498.46
361899823,M1,P4,A4,22.538808572059878,525.42
116845452,M6,P8,A2,0.1,236.36
79439929,M6,P1,A4,0.1,412.85
79439929,M8,P2,A6,32.124171617883405,511.66
79439929,M6,P8,A4,10.55915595270871,527.42
79439929,M6,P7,A4,26.618057499417255,465.54
79439929,M8,P8,A4,0.1,577.39
79439929,M2,P8,A7,59.603026212040724,559.31
1088908164,M4,P4,A5,46.91822341333251,499.37
1088908164,M2,P8,A5,41.04776814572653,506.38
978240426,M8,P7,A3,0.1,390.64
978240426,M3,P4,A6,27.106929803754046,426.25
978240426,M7,P8,A2,5.296985691951409,272.56
978240426,M3,P5,A5,0.1,525.44
978240426,M8,P4,A4,43.850625892161005,479.67
1447093542,M8,P2,A6,8.908153729792996,445.94
1447093542,M7,P8,A2,16.42108912624065,244.49
1447093542,M6,P1,A6,17.971071085236563,517.34
1447093542,M6,P8,A4,69.04793840597641,499.85
1447093542,M4,P1,A3,0.1,260.97
209459242,M8,P2,A3,14.048933831902835,374.25
209459242,M6,P7,A2,20.080571069369533,284.58
1338521718,M3,P1,A7,0.1,565.33
1517508004,M2,P2,A8,0.1,660.05
1517508004,M7,P1,A6,0.1,444.97
1517508004,M3,P4,A5,61.28323404385043,449.55
160810387,M7,P8,A2,30.62495614682443,235.77
160810387,M3,P5,A4,17.136353545594396,496.23
160810387,M6,P8,A4,0.1,524.35
160810387,M3,P4,A6,30.66699424253637,446.0
160810387,M1,P6,A7,0.1,599.75
160810387,M6,P8,A4,3.1863732359906813,496.79
160810387,M3,P1,A3,0.1,258.22
566248637,M6,P3,A7,21.21285681188465,559.66
566248637,M2,P5,A5,0.1,555.4
566248637,M7,P4,A6,8.240043628542395,501.83
2079203115,M3,P7,A2,17.554098010155425,277.76
2079203115,M4,P6,A1,0.4568042100248517,812.19
1646838093,M4,P4,A3,26.875464158427082,397.45
1646838093,M6,P8,A2,9.963442533662441,243.87
1646838093,M3,P4,A5,15.976619187295372,466.84
1646838093,M5,P4,A6,3.735197399041753,456.55
1015403829,M3,P7,A4,16.836602137586702,515.13
1015403829,M5,P6,A8,0.1,933.54
1015403829,M8,P6,A1,0.1,910.12
291544039,M5,P1,A4,15.30394099338761,427.87
291544039,M3,P5,A5,22.134635469302363,455.64
291544039,M3,P5,A5,28.88721504523014,473.67
1933954506,M3,P4,A3,10.940009110350909,334.28
1933954506,M5,P7,A5,13.011751057512644,501.42
1933954506,M7,P7,A2,0.1,281.11
1286173625,M5,P7,A6,0.1,651.27
894563387,M5,P3,A3,0.1,406.18
894563387,M2,P7,A3,39.07520427046858,364.4
894563387,M3,P4,A3,0.1,376.27
2100240457,M4,P1,A8,3.1849651920796545,645.15
841985949,M3,P7,A6,30.58386309373556,765.79
841985949,M6,P1,A6,16.248965193395303,526.16
159662135,M4,P2,A1,0.1,727.67
159662135,M6,P1,A2,0.1,703.85
159662135,M7,P8,A2,0.1,215.29
1558952708,M3,P4,A6,0.1,481.38
1558952708,M6,P8,A2,21.562511442301243,253.59
1558952708,M5,P3,A5,0.1,446.81
1558952708,M8,P6,A2,0.1,125.87
1954722129,M1,P2,A6,0.29631965210265987,475.12
1954722129,M2,P5,A6,27.599417200700863,544.82
1954722129,M2,P4,A6,0.1,471.78
1676228061,M5,P3,A5,25.4112109128598,560.13
1676228061,M7,P4,A6,24.11191481846617,485.09
1356708018,M6,P1,A6,64.4695375731343,558.4
1356708018,M7,P4,A6,31.772354694140727,527.45
1356708018,M5,P8,A7,43.12062100240054,553.99
