SalesID, Manufacturer, Product, Application, StorageTime, Price, Cost, StorageCost
1313130419,M4,P2,A3,11.260891162515698,392.68,300.0,0.03647622657764327
330324273,M8,P3,A4,26.797657804390848,515.77,400.0,0.05878151449897513
330324273,M7,P1,A6,9.218224915232181,485.78,400.0,0.02728902128423
1582130757,M8,P3,A7,0.1,611.16,500.0,0.014072249128791353
1582130757,M7,P4,A1,65.21982545504844,742.02,600.0,0.07733889743334714
62145496,M4,P5,A2,47.29532428179313,882.67,700.0,0.09190278284939365
36129154,M4,P4,A6,46.71004441881705,557.75,400.0,0.08761606665985433
36129154,M3,P8,A7,15.564062731061727,656.32,500.0,0.09676268665381059
36129154,M5,P2,A3,0.1,386.56,300.0,0.024189180315642468
36129154,M6,P7,A4,18.725973595345337,541.46,400.0,0.04701519959586694
1529415319,M3,P4,A5,11.24838435938776,453.4,400.0,0.027815118161322462
1529415319,M7,P1,A6,37.213577305629876,468.18,400.0,0.02728902128423
1140464394,M3,P6,A6,66.8609992410419,625.4,500.0,0.02347283988846919
1140464394,M4,P4,A5,33.04512773150513,497.27,400.0,0.028909227143140218
1140464394,M1,P6,A6,41.75482244538955,663.96,500.0,0.06634748276266862
1777563375,M8,P6,A2,3.24743899025849,135.84,100.0,0.009095226526055496
1841309092,M6,P8,A7,0.1,605.15,500.0,0.05636154269433289
1841309092,M2,P7,A4,44.38366860847083,467.54,400.0,0.04303378213034439
1841309092,M7,P1,A6,0.1,502.16,400.0,0.02728902128423
104701351,M8,P2,A3,23.976114239977917,318.35,300.0,0.025944220473187965
104701351,M3,P7,A3,8.41001064867683,330.55,300.0,0.03977282349978296
104701351,M5,P4,A4,7.614763985948473,456.77,400.0,0.030225319513749696
104701351,M8,P5,A6,25.687845688932363,614.23,500.0,0.06208841488737238
1901634324,M5,P1,A4,27.326124227530826,363.49,300.0,0.017404309084104827
565613840,M1,P6,A3,6.327586719633498,426.68,300.0,0.029969377470263597
565613840,M8,P2,A3,11.251403347365667,367.09,300.0,0.025944220473187965
565613840,M1,P2,A6,0.1,518.49,400.0,0.04236262435415954
565613840,M3,P1,A3,5.082564905605638,296.42,200.0,0.013773223766061582
565613840,M7,P8,A1,43.056703641122574,862.49,600.0,0.03446218503842958
1192825634,M3,P8,A5,14.56756574233202,467.13,400.0,0.0360119073753445
1192825634,M8,P1,A6,0.1,512.11,400.0,0.022000000245859335
1192825634,M8,P5,A6,5.863769850523989,617.64,500.0,0.06208841488737238
1192825634,M2,P8,A8,41.56280258462789,944.42,800.0,0.0502458926082649
1192825634,M8,P7,A4,65.24287602866576,490.96,400.0,0.05486601079405561
1192825634,M6,P8,A3,12.83591255194236,366.45,300.0,0.03295753370026982
1682395852,M3,P1,A7,43.819855102024846,562.47,500.0,0.04587449826286825
1682395852,M5,P2,A3,0.1,374.65,300.0,0.024189180315642468
1682395852,M5,P7,A2,3.7954850635838784,280.45,200.0,0.023391238563940764
1682395852,M8,P1,A4,14.402004501590934,378.72,300.0,0.019324234259473688
9153204,M5,P1,A4,4.266861578448508,346.68,300.0,0.017404309084104827
482257138,M3,P1,A7,26.08459432417531,536.51,500.0,0.04587449826286825
482257138,M5,P1,A4,0.1,393.64,300.0,0.017404309084104827
482257138,M8,P6,A2,9.487750352630403,119.12,100.0,0.009095226526055496
482257138,M4,P2,A8,55.833110408358614,579.47,500.0,0.06431759621871157
654125809,M3,P1,A7,42.97923934680512,648.25,500.0,0.04587449826286825
654125809,M6,P1,A6,13.666558737574519,505.34,400.0,0.024875219788930415
654125809,M4,P5,A7,0.1,653.16,500.0,0.06976002725741831
1589896963,M3,P1,A7,5.1869499011666065,751.74,500.0,0.04587449826286825
1589896963,M5,P5,A4,0.1,547.13,400.0,0.043104400357159706
1589896963,M6,P1,A6,0.1,517.08,400.0,0.024875219788930415
1589896963,M6,P8,A2,13.27226790730851,267.5,200.0,0.025746131797615132
1589896963,M5,P6,A3,20.294326641638595,343.61,300.0,0.036064824712391495
95841656,M6,P3,A7,0.1,631.04,500.0,0.052950384876588055
1928041395,M5,P5,A4,19.81810923773046,517.49,400.0,0.043104400357159706
1928041395,M6,P1,A6,12.983068484774513,444.92,400.0,0.024875219788930415
9940552,M8,P7,A5,35.73971113995435,451.64,400.0,0.044327647158888143
9940552,M6,P8,A2,19.090250209286616,222.51,200.0,0.025746131797615132
9940552,M5,P1,A4,34.55538869421917,388.37,300.0,0.017404309084104827
9940552,M4,P3,A5,48.02289663902618,504.44,400.0,0.031416624721697005
1669203205,M3,P2,A6,17.728154794148484,499.64,400.0,0.03746302502892343
1669203205,M7,P8,A2,24.848575166504162,226.76,200.0,0.024684633155001964
1743258134,M3,P1,A7,34.20799245352521,681.54,500.0,0.04587449826286825
1055800806,M6,P7,A2,1.1668991592293922,244.45,200.0,0.02509949008401813
1055800806,M1,P8,A7,0.1,608.57,500.0,0.055606065346661106
1055800806,M7,P8,A2,16.797225005978817,262.11,200.0,0.024684633155001964
125321869,M8,P6,A2,7.390453153858529,130.48,100.0,0.009095226526055496
125321869,M8,P4,A4,35.70058683734812,471.08,400.0,0.03762851690811157
125321869,M3,P1,A7,0.7872089694900686,521.67,500.0,0.04587449826286825
125321869,M8,P6,A2,0.1,131.73,100.0,0.009095226526055496
1400128154,M4,P2,A6,0.1,448.17,400.0,0.019706870504433253
1400128154,M8,P6,A2,9.692712571311553,126.0,100.0,0.009095226526055496
1400128154,M7,P8,A2,0.1,249.75,200.0,0.024684633155001964
1400128154,M5,P1,A4,0.1,414.83,300.0,0.017404309084104827
204238416,M3,P1,A7,37.321167095143906,635.26,500.0,0.04587449826286825
204238416,M8,P6,A2,2.464110996533594,117.4,100.0,0.009095226526055496
204238416,M4,P5,A7,0.1,578.61,500.0,0.06976002725741831
204238416,M5,P1,A4,4.648723971194009,363.14,300.0,0.017404309084104827
204238416,M3,P4,A5,30.933880397208608,484.33,400.0,0.027815118161322462
204238416,M3,P1,A7,29.666331419176608,555.89,500.0,0.04587449826286825
498496397,M3,P1,A7,43.925103464030265,640.75,500.0,0.04587449826286825
498496397,M7,P8,A2,8.084752907290317,254.53,200.0,0.024684633155001964
1147195819,M7,P5,A4,4.611711132930209,509.74,400.0,0.035097598055994446
1147195819,M5,P5,A4,13.640854616556776,546.72,400.0,0.043104400357159706
1147195819,M7,P7,A4,42.191043005730904,539.37,400.0,0.019659111862046382
1147195819,M3,P7,A3,0.1,322.87,300.0,0.03977282349978296
1147195819,M3,P3,A6,10.716927450852669,468.71,400.0,0.0411714189725385
1147195819,M8,P3,A7,14.059524247909552,708.74,500.0,0.014072249128791353
2071194929,M6,P1,A6,0.1,461.82,400.0,0.024875219788930415
2071194929,M7,P8,A2,5.008144616672785,199.9,200.0,0.024684633155001964
2071194929,M3,P4,A3,16.8383002132683,339.39,300.0,0.04653408337935004
2071194929,M8,P3,A5,0.1,466.63,400.0,0.03879851858885099
1187086806,M3,P1,A7,41.618078306476384,681.33,500.0,0.04587449826286825
1187086806,M6,P8,A2,9.717382577534778,235.88,200.0,0.025746131797615132
1187086806,M3,P4,A5,68.33456144509708,495.52,400.0,0.027815118161322462
1187086806,M5,P5,A4,0.7315432670169146,469.83,400.0,0.043104400357159706
1542834240,M3,P4,A5,27.511078347807693,504.54,400.0,0.027815118161322462
1542834240,M8,P6,A2,0.5246400114414809,119.65,100.0,0.009095226526055496
1542834240,M1,P2,A6,0.1,538.7,400.0,0.04236262435415954
1542834240,M5,P5,A4,4.836992340710503,461.2,400.0,0.043104400357159706
726436426,M3,P1,A7,27.39030826292668,619.04,500.0,0.04587449826286825
1746005306,M7,P8,A2,5.417530242801378,249.1,200.0,0.024684633155001964
1746005306,M3,P1,A7,3.1178917734545557,606.46,500.0,0.04587449826286825
1746005306,M8,P6,A2,2.682626337107363,106.51,100.0,0.009095226526055496
216466373,M6,P8,A2,12.538843591518845,292.32,200.0,0.025746131797615132
216466373,M2,P5,A3,4.244633320246281,388.17,300.0,0.02063334393833497
216466373,M3,P4,A5,29.839497272773034,439.41,400.0,0.027815118161322462
216466373,M5,P5,A4,27.486313630252017,513.63,400.0,0.043104400357159706
801240140,M6,P7,A2,1.4936983223007065,227.25,200.0,0.02509949008401813
801240140,M5,P1,A4,0.1,380.8,300.0,0.017404309084104827
801240140,M5,P1,A3,0.1,208.19,200.0,0.016549705692606085
801240140,M3,P4,A5,0.1,534.94,400.0,0.027815118161322462
1446108239,M2,P8,A5,5.733976290158923,459.94,400.0,0.048862353718992786
1446108239,M3,P3,A4,0.1,524.15,400.0,0.05372813723244863
1446108239,M4,P5,A2,13.746950445782588,1050.28,700.0,0.09190278284939365
1446108239,M4,P7,A7,58.077981651609186,678.73,500.0,0.05316206829466486
205203457,M2,P7,A3,32.076070185178246,346.54,300.0,0.028516287897740304
205203457,M5,P1,A6,5.428637468166627,511.95,400.0,0.04439272208928763
2070255375,M4,P7,A7,43.15542510436022,637.83,500.0,0.05316206829466486
2070255375,M8,P1,A6,0.1,483.55,400.0,0.022000000245859335
2070255375,M2,P2,A6,0.1,469.25,400.0,0.04329796963279939
2070255375,M7,P1,A6,0.1,505.94,400.0,0.02728902128423
64694322,M2,P2,A6,25.68864671332889,511.28,400.0,0.04329796963279939
64694322,M5,P1,A4,0.37962504245857065,352.1,300.0,0.017404309084104827
64694322,M6,P8,A2,14.252398885139748,293.71,200.0,0.025746131797615132
262596128,M3,P1,A7,0.1,606.34,500.0,0.04587449826286825
262596128,M3,P1,A7,38.851540328190275,553.65,500.0,0.04587449826286825
262596128,M8,P6,A2,2.111943692827952,133.96,100.0,0.009095226526055496
262596128,M8,P6,A2,6.255468080865742,105.06,100.0,0.009095226526055496
1268411117,M1,P2,A4,6.952095824860974,383.07,300.0,0.044476373473564486
1268411117,M4,P4,A6,0.1,487.92,400.0,0.08761606665985433
1268411117,M2,P2,A4,0.1,402.41,300.0,0.02025720287642593
1841726182,M7,P1,A4,22.25679827297828,401.84,300.0,0.04882656829110967
1841726182,M2,P3,A7,82.8494599448459,671.24,500.0,0.07596762939987861
1841726182,M7,P8,A5,23.03469702593087,506.64,400.0,0.0042868706455353725
335909795,M8,P8,A6,70.36467202000226,677.32,500.0,0.07112305201080077
335909795,M6,P8,A2,1.5453708543909588,222.99,200.0,0.025746131797615132
355931054,M5,P4,A6,0.1,535.47,400.0,0.024719913849745385
355931054,M5,P2,A3,19.540656406131188,340.27,300.0,0.024189180315642468
1115682766,M3,P7,A3,0.1,350.24,300.0,0.03977282349978296
1115682766,M7,P8,A6,5.004658476222058,692.22,500.0,0.040490690045884736
1705302410,M2,P6,A5,19.73201957807362,541.73,400.0,0.04996272403253845
1705302410,M3,P4,A4,0.1,562.47,400.0,0.021856602514231546
1409786757,M6,P8,A4,69.875739965888,500.35,400.0,0.0422313360958015
1409786757,M2,P7,A3,24.366486799827907,362.89,300.0,0.028516287897740304
1409786757,M6,P8,A2,14.140381304261274,227.86,200.0,0.025746131797615132
50485361,M3,P1,A8,0.1,597.18,500.0,0.05159888854148951
50485361,M2,P7,A3,16.314270368944317,387.81,300.0,0.028516287897740304
50485361,M1,P4,A2,6.276926824887955,758.88,600.0,0.07996567226999415
2127978432,M5,P7,A2,33.70484883548874,273.88,200.0,0.023391238563940764
2127978432,M5,P4,A4,7.1062981729691534,484.95,400.0,0.030225319513749696
760642781,M8,P4,A6,28.437903720146075,526.91,400.0,0.02488827726507311
760642781,M4,P6,A4,5.782559457650652,532.57,400.0,0.06172745226408544
1001458745,M3,P4,A3,8.229581690382297,440.72,300.0,0.04653408337935004
1001458745,M7,P1,A3,0.1,228.36,200.0,0.02893678208386867
1001458745,M8,P4,A4,0.1,482.54,400.0,0.03762851690811157
679539267,M6,P1,A6,0.1,518.77,400.0,0.024875219788930415
679539267,M1,P6,A4,0.1,476.99,400.0,0.03235032794264368
679539267,M6,P1,A6,25.217678975310818,563.83,400.0,0.024875219788930415
679539267,M5,P4,A4,41.22995769686301,455.2,400.0,0.030225319513749696
217928337,M1,P6,A7,28.576253205199823,622.37,500.0,0.05701700832325769
217928337,M7,P8,A3,22.792658764013982,353.42,300.0,0.03318283511470618
217928337,M7,P1,A6,0.1,519.71,400.0,0.02728902128423
217928337,M4,P1,A3,0.1,248.97,200.0,0.02165693490307608
908082904,M4,P7,A2,4.678690648520718,218.07,200.0,0.01503626824104163
908082904,M5,P1,A4,5.058033682241088,378.4,300.0,0.017404309084104827
908082904,M3,P4,A5,16.706642018311445,512.71,400.0,0.027815118161322462
908082904,M5,P8,A4,0.1,524.35,400.0,0.0507379731311579
908082904,M2,P5,A3,64.26385148038216,403.32,300.0,0.02063334393833497
930186962,M6,P1,A6,0.1,509.31,400.0,0.024875219788930415
930186962,M6,P7,A2,0.1,203.87,200.0,0.02509949008401813
1747344031,M6,P1,A6,17.25529052895876,492.76,400.0,0.024875219788930415
1747344031,M4,P4,A6,9.907012315642696,479.89,400.0,0.08761606665985433
2134971220,M6,P1,A6,12.896349742056945,506.48,400.0,0.024875219788930415
1273466059,M3,P4,A5,0.1,501.79,400.0,0.027815118161322462
1273466059,M2,P7,A4,0.1,502.85,400.0,0.04303378213034439
1273466059,M4,P8,A7,1.987180189580714,533.22,500.0,0.047816933948047584
1273466059,M1,P2,A4,7.985792850566172,361.48,300.0,0.044476373473564486
512213317,M6,P1,A6,0.1,525.93,400.0,0.024875219788930415
512213317,M7,P7,A2,14.873198903303848,285.88,200.0,0.03038070168699342
512213317,M8,P8,A4,25.37826111557084,432.17,400.0,0.044341574343966954
1001312621,M8,P7,A3,3.6431884021056753,344.96,300.0,0.036812953590154796
1776399024,M3,P2,A6,21.12549331925542,488.59,400.0,0.03746302502892343
1776399024,M5,P1,A2,55.03723185494475,985.62,700.0,0.09940237887238106
1776399024,M2,P8,A5,27.936631937925647,460.18,400.0,0.048862353718992786
1681036284,M4,P1,A3,12.699116182834635,270.41,200.0,0.02165693490307608
1681036284,M5,P1,A4,15.625024035664932,303.6,300.0,0.017404309084104827
802511706,M3,P2,A7,24.287823497841114,603.19,500.0,0.033381100056462644
802511706,M8,P6,A5,23.155366021082845,518.64,400.0,0.04178196223373137
802511706,M4,P8,A4,7.784159147059374,503.7,400.0,0.03913655655132438
802511706,M3,P8,A8,6.721822753541072,956.9,800.0,0.07740299805993259
430910694,M4,P2,A4,24.130051492174257,371.22,300.0,0.029333451799905798
430910694,M3,P4,A5,0.1,454.08,400.0,0.027815118161322462
430910694,M1,P3,A3,0.1,413.85,300.0,0.02600449690877489
430910694,M3,P1,A3,0.1,259.11,200.0,0.013773223766061582
430910694,M8,P6,A6,0.1,588.22,500.0,0.06274104024207557
1255788246,M4,P1,A7,0.1,559.44,500.0,0.014162567950360909
1255788246,M7,P7,A2,0.1,244.04,200.0,0.03038070168699342
1255788246,M4,P1,A3,10.14787679806101,244.7,200.0,0.02165693490307608
1255788246,M2,P2,A4,30.087172672338504,440.18,300.0,0.02025720287642593
1018991515,M3,P4,A6,14.164143393216822,521.85,400.0,0.04739572384787111
1018991515,M8,P6,A2,11.527735561510488,110.5,100.0,0.009095226526055496
233838987,M6,P1,A6,62.72987555805321,519.03,400.0,0.024875219788930415
233838987,M4,P4,A4,36.78295691981083,561.27,400.0,0.043741013004888016
233838987,M6,P1,A6,22.585913025505693,515.58,400.0,0.024875219788930415
368571461,M5,P2,A3,30.524388611295294,291.47,300.0,0.024189180315642468
368571461,M2,P7,A4,0.1,529.94,400.0,0.04303378213034439
368571461,M5,P1,A4,0.1,352.72,300.0,0.017404309084104827
368571461,M4,P6,A1,0.1,768.62,600.0,0.04725317068004223
872472595,M6,P1,A6,15.670364950811516,491.66,400.0,0.024875219788930415
872472595,M5,P2,A4,0.1,361.87,300.0,0.027482833353236938
428834504,M4,P1,A3,3.1695604903442582,228.89,200.0,0.02165693490307608
428834504,M6,P1,A6,11.942228678528627,497.14,400.0,0.024875219788930415
428834504,M6,P8,A2,0.1,240.25,200.0,0.025746131797615132
1507688158,M6,P7,A2,9.069641393440985,267.53,200.0,0.02509949008401813
1507688158,M5,P3,A3,27.895839242394587,414.68,300.0,0.04033988855963336
153945454,M2,P7,A3,28.955424651584714,365.37,300.0,0.028516287897740304
153945454,M8,P6,A7,28.104547683072155,594.78,500.0,0.03388502766158913
153945454,M3,P6,A6,0.1,683.0,500.0,0.02347283988846919
153945454,M4,P4,A5,0.1,517.53,400.0,0.028909227143140218
153945454,M2,P7,A4,20.470654705080108,489.42,400.0,0.04303378213034439
153945454,M7,P1,A6,5.399269820956558,526.5,400.0,0.02728902128423
2118360272,M4,P3,A1,0.1,784.2,600.0,0.07910532183655437
2118360272,M4,P1,A3,6.447272809413606,262.86,200.0,0.02165693490307608
472184255,M5,P1,A5,0.1,551.76,400.0,0.03461554020469954
472184255,M2,P5,A3,6.230085779717227,395.18,300.0,0.02063334393833497
1486168187,M5,P8,A2,12.144247864396934,253.41,200.0,0.015724489773172087
1466828189,M5,P1,A6,14.463222547873984,555.22,400.0,0.04439272208928763
1466828189,M2,P5,A3,11.912386474582922,406.67,300.0,0.02063334393833497
8545290,M6,P1,A6,81.12161442439492,495.34,400.0,0.024875219788930415
8545290,M6,P7,A5,15.123301276012612,365.17,400.0,0.026543658126155122
8545290,M5,P5,A4,34.82739684702409,420.07,400.0,0.043104400357159706
8545290,M2,P8,A3,19.843016964236234,362.53,300.0,0.05051339970526126
8545290,M3,P2,A6,40.90844900390461,525.26,400.0,0.03746302502892343
8545290,M6,P8,A2,20.96804595830099,243.82,200.0,0.025746131797615132
8545290,M1,P5,A5,0.1,477.88,400.0,0.04025601227159945
403426658,M7,P8,A6,10.791137477726021,708.17,500.0,0.040490690045884736
403426658,M4,P3,A5,7.0242526959756715,580.83,400.0,0.031416624721697005
403426658,M1,P6,A3,16.225610152609494,342.62,300.0,0.029969377470263597
1914004753,M1,P3,A3,23.93276615240523,389.26,300.0,0.02600449690877489
1914004753,M3,P4,A5,8.082085987625959,534.17,400.0,0.027815118161322462
618808319,M4,P4,A6,0.1,450.91,400.0,0.08761606665985433
618808319,M2,P7,A4,0.1,458.94,400.0,0.04303378213034439
618808319,M7,P1,A6,20.40053236678783,460.36,400.0,0.02728902128423
618808319,M8,P6,A7,52.209946499620365,568.61,500.0,0.03388502766158913
2076910073,M3,P1,A8,34.59418760824883,584.46,500.0,0.05159888854148951
2076910073,M4,P2,A4,28.436505857050644,358.66,300.0,0.029333451799905798
2076910073,M4,P3,A2,1.09775227350197,754.37,600.0,0.10500767465103732
2076910073,M1,P1,A7,0.1,624.53,500.0,0.038560286820343646
589133866,M1,P3,A2,16.950549479543167,637.45,600.0,0.08120322809348593
589133866,M7,P8,A2,0.1,276.2,200.0,0.024684633155001964
589133866,M3,P1,A3,0.1,229.75,200.0,0.013773223766061582
986750229,M3,P4,A6,0.1,470.44,400.0,0.04739572384787111
986750229,M7,P4,A6,37.749776998183926,495.16,400.0,0.036042327510638586
986750229,M8,P6,A5,0.1,560.81,400.0,0.04178196223373137
986750229,M1,P2,A6,19.544758428705563,482.47,400.0,0.04236262435415954
1731975271,M1,P3,A3,11.07625368767799,367.69,300.0,0.02600449690877489
1731975271,M1,P8,A5,0.1,518.22,400.0,0.050309681508909646
1731975271,M8,P2,A3,1.0053141497168925,353.37,300.0,0.025944220473187965
1309219684,M4,P3,A2,0.1,681.49,600.0,0.10500767465103732
1309219684,M1,P4,A2,51.31101690153727,703.93,600.0,0.07996567226999415
1309219684,M4,P1,A3,0.1,245.88,200.0,0.02165693490307608
1309219684,M1,P5,A6,20.22824291242667,497.9,400.0,0.03667555070570482
325863159,M8,P6,A7,0.1,590.98,500.0,0.03388502766158913
325863159,M3,P1,A3,0.1,275.29,200.0,0.013773223766061582
325863159,M1,P6,A7,7.876406667620835,580.38,500.0,0.05701700832325769
1674398389,M1,P3,A3,0.1,362.91,300.0,0.02600449690877489
1674398389,M3,P1,A3,8.30245734680684,255.46,200.0,0.013773223766061582
1674398389,M6,P1,A7,0.1,675.29,500.0,0.03965041487297418
1674398389,M7,P4,A1,83.89342301898276,787.81,600.0,0.07733889743334714
1674398389,M1,P2,A5,2.7194042900255724,539.95,400.0,0.01878007430162143
145225907,M7,P4,A1,41.41812894752925,704.1,600.0,0.07733889743334714
145225907,M3,P4,A5,6.64802284327226,499.95,400.0,0.027815118161322462
145225907,M3,P6,A6,43.99650807487123,600.58,500.0,0.02347283988846919
145225907,M4,P4,A5,1.9486127131450566,483.24,400.0,0.028909227143140218
689846671,M3,P1,A3,4.260042004990716,242.2,200.0,0.013773223766061582
689846671,M6,P8,A2,0.1,248.66,200.0,0.025746131797615132
689846671,M2,P5,A3,28.199048424464547,421.64,300.0,0.02063334393833497
871150679,M3,P4,A5,24.55201377127269,511.83,400.0,0.027815118161322462
871150679,M3,P4,A3,3.4337613961216955,404.44,300.0,0.04653408337935004
871150679,M3,P4,A5,46.124145568718916,552.35,400.0,0.027815118161322462
871150679,M4,P2,A6,24.16966235148303,411.81,400.0,0.019706870504433253
871150679,M1,P6,A7,66.10565609428771,627.37,500.0,0.05701700832325769
1513699940,M2,P7,A4,0.1,496.27,400.0,0.04303378213034439
1513699940,M7,P1,A6,22.722057965933338,485.05,400.0,0.02728902128423
1513699940,M5,P8,A2,19.512976353621475,241.49,200.0,0.015724489773172087
1073517761,M7,P1,A6,0.1,457.04,400.0,0.02728902128423
1073517761,M1,P1,A3,3.173475706191238,221.81,200.0,0.02103010322485931
1073517761,M5,P8,A3,0.1,375.05,300.0,0.02644599828556391
1073517761,M3,P7,A4,56.363454194998965,450.13,400.0,0.04493018128600413
1073517761,M3,P2,A7,47.37608601118864,627.49,500.0,0.033381100056462644
1073517761,M3,P8,A2,2.8211204964427985,265.45,200.0,0.010237099861396896
689291121,M4,P7,A2,17.387937918038425,260.6,200.0,0.01503626824104163
689291121,M2,P7,A5,0.1,544.96,400.0,0.017452237064017117
689291121,M8,P1,A8,43.25174591752926,609.31,500.0,0.0631322179256758
620563992,M2,P5,A3,13.163551225370785,373.67,300.0,0.02063334393833497
620563992,M5,P7,A7,38.87467597457466,685.65,500.0,0.06898033755469526
772651365,M4,P1,A8,32.368691549404204,761.17,500.0,0.045705364306644757
772651365,M5,P8,A2,4.455148219428738,217.36,200.0,0.015724489773172087
772651365,M7,P4,A6,7.9912179838539785,575.48,400.0,0.036042327510638586
772651365,M2,P7,A3,17.451725925380146,370.46,300.0,0.028516287897740304
1954332377,M5,P2,A3,1.7463738545509253,395.73,300.0,0.024189180315642468
1954332377,M7,P1,A3,4.134286208193068,256.41,200.0,0.02893678208386867
1954332377,M7,P1,A3,14.012006761709667,246.4,200.0,0.02893678208386867
767095916,M6,P8,A2,25.362201466878858,251.71,200.0,0.025746131797615132
767095916,M6,P1,A6,68.6995777161437,528.12,400.0,0.024875219788930415
767095916,M7,P3,A5,40.204439881930696,495.45,400.0,0.029013779306399014
767095916,M8,P8,A3,0.1,419.6,300.0,0.03098158229848377
512602055,M3,P2,A8,48.35917110611243,631.3,500.0,0.03539529208651591
512602055,M2,P2,A6,18.13947717881546,554.88,400.0,0.04329796963279939
512602055,M5,P2,A3,0.1,407.28,300.0,0.024189180315642468
877194800,M6,P8,A2,13.059936010692532,210.77,200.0,0.025746131797615132
1682011999,M7,P8,A2,0.1,230.08,200.0,0.024684633155001964
1682011999,M6,P1,A6,0.1,475.29,400.0,0.024875219788930415
1682011999,M4,P7,A2,10.725401882913868,240.82,200.0,0.01503626824104163
2141890867,M4,P7,A2,1.2685796200760497,246.41,200.0,0.01503626824104163
2141890867,M4,P1,A8,3.9026874864560335,648.61,500.0,0.045705364306644757
2141890867,M5,P5,A4,6.378820780073274,529.43,400.0,0.043104400357159706
578344695,M5,P4,A5,4.359797663396861,556.78,400.0,0.02594909565530795
399018423,M2,P5,A3,0.1,363.81,300.0,0.02063334393833497
399018423,M8,P4,A7,0.1,559.04,500.0,0.04648906782261438
1085583393,M5,P2,A3,24.614756087100442,368.94,300.0,0.024189180315642468
1085583393,M8,P1,A8,24.800397494349333,554.54,500.0,0.0631322179256758
1085583393,M4,P8,A6,11.920290768990132,711.2,500.0,0.03881409006743132
2119012880,M6,P4,A3,15.615858121792726,362.95,300.0,0.04385495875902118
2119012880,M3,P6,A6,0.1,596.06,500.0,0.02347283988846919
1806978761,M7,P8,A2,15.222210904588078,250.4,200.0,0.024684633155001964
1806978761,M4,P5,A6,51.918486778235824,488.17,400.0,0.02838920174162361
1806978761,M5,P2,A3,11.697037297937786,371.86,300.0,0.024189180315642468
1806978761,M4,P4,A5,53.681488035658504,507.63,400.0,0.028909227143140218
530915824,M5,P1,A1,61.08344288254302,873.16,700.0,0.05587746386106872
530915824,M4,P1,A3,22.831945668195512,243.52,200.0,0.02165693490307608
1818228982,M5,P7,A3,0.9362907959427055,333.86,300.0,0.014724293836784445
1818228982,M5,P8,A4,34.7255776419733,484.69,400.0,0.0507379731311579
1818228982,M5,P7,A3,0.1,391.27,300.0,0.014724293836784445
1818228982,M5,P7,A3,0.1,354.38,300.0,0.014724293836784445
537613007,M8,P2,A3,24.165346844318215,367.75,300.0,0.025944220473187965
537613007,M5,P7,A3,0.1,343.87,300.0,0.014724293836784445
537613007,M1,P3,A3,13.566678680880981,404.53,300.0,0.02600449690877489
85462901,M7,P5,A6,0.1,685.21,500.0,0.038616500597108215
1655594456,M8,P6,A2,16.96953332905054,132.29,100.0,0.009095226526055496
1655594456,M8,P8,A3,4.263891380203,371.36,300.0,0.03098158229848377
1802985278,M6,P8,A2,0.1,270.74,200.0,0.025746131797615132
1802985278,M5,P2,A3,17.33907443414391,395.51,300.0,0.024189180315642468
144067465,M5,P7,A3,0.1,361.42,300.0,0.014724293836784445
144067465,M5,P5,A4,0.1,517.39,400.0,0.043104400357159706
144067465,M4,P5,A6,0.1,529.78,400.0,0.02838920174162361
671603533,M8,P3,A7,0.1,603.23,500.0,0.014072249128791353
671603533,M4,P7,A2,0.1,235.38,200.0,0.01503626824104163
671603533,M4,P5,A6,0.1,600.9,400.0,0.02838920174162361
671603533,M5,P5,A4,26.968496138582434,499.65,400.0,0.043104400357159706
272486228,M6,P8,A2,2.5215096953401144,256.83,200.0,0.025746131797615132
272486228,M2,P2,A3,0.1,266.94,200.0,0.020303007145585913
2128870975,M5,P8,A6,31.301196450134277,596.59,500.0,0.03094777476700943
2128870975,M6,P8,A4,0.1,539.06,400.0,0.0422313360958015
1403203463,M5,P3,A5,37.45542535327314,476.24,400.0,0.04931363863128187
1403203463,M6,P5,A5,0.1,462.45,400.0,0.027755111270410183
1403203463,M6,P5,A5,0.1,545.14,400.0,0.027755111270410183
1403203463,M3,P4,A3,4.255079378501839,310.37,300.0,0.04653408337935004
1403203463,M3,P1,A7,1.166375850067765,608.54,500.0,0.04587449826286825
583345499,M5,P5,A3,20.62614691655625,304.91,300.0,0.02666446193326279
583345499,M4,P5,A5,13.358152050024234,453.91,400.0,0.03609036996684523
583345499,M2,P5,A5,0.1,512.85,400.0,0.037244784903108626
583345499,M5,P5,A4,0.1,466.43,400.0,0.043104400357159706
583345499,M1,P8,A5,39.767692151433444,438.56,400.0,0.050309681508909646
1458841773,M6,P1,A6,39.24517611404599,472.79,400.0,0.024875219788930415
1458841773,M5,P7,A7,0.1,746.75,500.0,0.06898033755469526
1458841773,M4,P1,A8,9.069132730079641,600.85,500.0,0.045705364306644757
1458841773,M5,P5,A4,39.11566896689107,494.4,400.0,0.043104400357159706
1458841773,M3,P7,A4,40.938976674240266,478.9,400.0,0.04493018128600413
818105174,M8,P2,A3,0.1,377.29,300.0,0.025944220473187965
818105174,M2,P2,A3,7.524623384699211,275.73,200.0,0.020303007145585913
2128384175,M6,P1,A6,9.757620705133473,539.79,400.0,0.024875219788930415
2128384175,M5,P7,A7,56.535417878166406,569.22,500.0,0.06898033755469526
